Rating,Device,Comments
3,Phone,"The app works well but the 3 stars are for having to double tap, past their ads, to get out of the app. Its VERY annoying. I wouldn't recommend this one, and I'm looking for another app for that reason."
3,Phone,"Annoying that I can't delete or change old data as I put in my weight wrong and now it looks like I've lost a bunch of weight in a day just because I corrected it. It's a good, basic app but this is annoying."
3,Phone,"Honestly this is a great tracker and supports you throughout the entire process. But the reason why I only gave it 3 stars is because it can also make you feel guilty and more self concious feelings come up when that happens. After my friends realized I was on a type of diet, they asked me why I wanted to do that, bc I should feel comfortable with what I look like. I don't think it means to, but the app makes you think that you're willing to starve yourself bc you want to look more ""pretty"""
3,Phone,"This app should be able to stop and start based on the time you set. You should be able to hear an alarm for start and end times. Instead, it makes you manually do this and then shifts the time if you don't stop the clock. Please fix this on the app."
3,Phone,I really liked the app. But within days of using it you begin to have to go though multiple ad screens that are annoying and you can't close them for a period of time. I'm uninstalling the app.
3,Phone,"I purchased the Premium and used it for 24 days and didn't lose an ounce. What they don't tell you is that if you're post menopausal it can actually be worse for you to intermittent fast than to do regular eating. If you're hormones aren't just right, they can get even more messed up by fasting and that is what appears to be happening to me. I feel worse today than I did when I started a month ago. I'm done."
3,Phone,"Love even a free version. Going to get a subscription. P.s. I regret I wasted money on subscription. No 12/12 fasting, custom was there anyway but it does not have notifications, menu is a just ""Maggie diet"" that isn't healthy, I also did not find an option for 1 day break."
3,Phone,It's ok for a basic app. I've had better free apps. You have to pay to read articles (google it instead - free and probably more info) and there is only a water tracker widget rather than a widget that keeps track of hours. I'm going to keep searching and ditch this one. Response to devs: I want a free app. Health should not only be accessible to those who have money. I found a better app and I can google articles if need be. Thanks.
3,Phone,"It doesn't seem to offer a connection to the Fitbit app to import weight, etc. Otherwise I like the reminders to drink water and the easy interface."
3,Phone,"Hi, pls unsubscribe me from premier . I don't want to have 350 rupees deducted every month . I haven't used this app in a long time I do not want to give any feedback. I want to cancel subscription. Any reason why u did not give that option to cancel subscription. Can mine immediately. This is my second request in a row in 2nd month My 4th request to unsubscribe I have done what u have asked me, even sent an email. Am I unsubscribed yet ?? No response from the team at all but taking money"
3,Phone,"Even though notifications to do so are on, the app doesn't give me indicators if when my fasting period is due to start/stop so i have to mentally track times on my own. It kind of makes the app redundant as a result."
3,Phone,"I would have rated this a 5 Stars based on how informative and motivating this tracker is for fasting! But being that I pay for the premium option, and I'm getting bombarded with ads... that's not okay! Shouldn't paying into your app bypass the ads?!"
3,Phone,"Unless you join the Premium version, this app offers little more than a timer and history of your fasts. When you try to see one of the hints pages, you are transported to a premium sign-up page. Without knowing more about what hints are available, not biting. Figure The Complete Book of Fasting by Dr.. Jason Fong offers more information for about the cost of a yearly membership to this ap."
3,Phone,"Good but needs more options for trial users. Also, when I first started using this (I'm 10 days in), I was able to edit how much water I drank on previous days and now I can't. For the life of me can't figure out why, and usually I'll forget to count all the water I drank that day, so it's necessary for me to go back and correct it the next day. Please fix this and I will pay and give 5 stars!!!"
3,Phone,"So far, tracking of the fasting is working well. However, I would have liked to have been able to track food as well and have had to download another app for this purpose. Would be must better to have it all in one place. I do have the premium paid version."
3,Phone,I installed this app just today.. It looks & sounds good.. I want to join the fasting program... I selected to pay one month premium of Rs. 350/- which is already debited from my bank account through GPay.. But my premium subscription is not reflecting on the app.. The app is still asking me to buy the premium pack.. Why so..? What about my paid money..? Kindly resolve..
3,Phone,"Wish there were more ""free articles"" to help out. I want to see more content to see what they have to truly offer those of us who are a step above beginners not quite well versed.... Really see if those tid bits are worth the subscription cost!"
3,Phone,Very supportive and informative but I wish it was easier to set your own fasting schedule. Other apps are a bit easier in this respect and perhaps this could be improved so you can add other times/days
3,Phone,"Oh, I downloaded because I thought it will help me to take proper diet after fasting however, this app is not for Muslims as it says; one can drink water,tea or coffee when feel thirsty and it says one can listen to music to distract themselve from fasting. Hence, I won't recommend this app to a Muslim no offence. I gave it a 3 star because I'm neutral."
3,Phone,"Hi. I've just downloaded this app and need to improvise. I hope it works, but is it possible that you could make it more flexible? I work night shifts and eat at 1am when working (which is weekends). I eat at around 9pm when I'm not (which is 3 weekdays per week). I also do not eat breakfast or lunch. My improvisation comes from my eating period of when I am working, and when I'm not. Thoughts?"
3,Phone,I just want to say that the app is great but you're encouraging people to continue their fast even for 3 days which can be really harmful for the body. 18 hrs fasting and user will only reach level 6 out of 11 levels. People will try to achieve higher levels so they will literally starve themselves. Please lower your levels or put a lock above 18 hrs in free app mode. Thanks
3,Phone,Loved this app until the ads open with sound every time even with my phone on silent. Not good if you don't want an ad blaring & disturbing everyone around you. Didn't mind the silent ads but getting rid of it b/c of the sound on ones.
3,Phone,The full screen ads are terrible. Displaying ads isn't the problem. Displaying ads that take the whole screen and prevents you from using the app for its tended purpose is.
3,Phone,"It was great at first and helped me lose a little weight but then it started making me gain weight even when I wasn't eating much. I wanted to lose weight, not gain weight. And I've been keeping myself hydrated throughout the day while fasting but I got real bad sick the other day so I stopped using it. Such a shame too cuz it really is a good app and it was helping me but it doesn't anymore. Not doing this out of spite, just being honest and to warn others about the dangers of it"
3,Phone,"Seems like a decent app, but I uninstalled due to very interrupting video advertisements which pop up quite frequently. There are other equally good app options out there which don't have video ads!"
3,Phone,"I have special dietary needs. There is no where for me to indicate that or get recipes based on my them. Also I only eat one meal a day. I can't indicate that either so it thinks I have breakfast at 1800, lunch at noon, and dinner at 1700. garbage. Its got a cute counter and hasn't crashed. Thats the best I can say. Not worth it."
3,Phone,"The ads are not too intrusive, but 8 am recording when I start or stop, only to find out it did not save. Happened quite a few times don't know if I am doing something wrong or the app has errors"
3,Phone,"There is no exercise plan, t no diet plan! You have to resort to other apps! Not even tracking your water! Ony tracks fasting and feeding times! Only give advice about drinking the water and exercise, If you do exercise keep it light on your fasting will the only advice."
3,Phone,"Great free app. V useful, however there are a shocking level of intrusive adverts that switch on and play sound even with volumme on phone switched off. . Not so discrete when at work etc. Will continue using for now and see how annoying they get."
3,Phone,"I have no idea how to use this app. I found the app in the morning,before breakfast time. I sign up and as a begginer i chose the easiest plan. They calculated it and it says fasting till 11pm.. Really? Its only 9:30am. So when am i supposed to eat? At night,while i am sleeping? I would like it to be the other way round. I thought it was made for beginners as well. Is there anything i did wrong?"
3,Phone,"The bottons to edit the fasting time are really annoying, have it fixed and I will change my rating"
3,Phone,I really enjoy the app and I even payed for all the extra tips and things. It's perfect for telling you where you're at in the process but I can't give 5 stars because it's completely geared toward woman. If gives you option for male and female but all the tips are woman oriented and it left me a little disappointed.
3,Phone,Great! Exept for the notifications...If I have notifications on Vibrate it continues to buzz indefinitely until I turn it on silent or soft reset the phone. Which means I don't have easy access to the tracker while fasting.
3,Phone,"I was charged $27 and the app showed 14.99. I contacted customer service and it took 3 weeks for them to reply for my request. The app is good and very useful, just the menu needs improvement since it only has few options even when you pay premium."
3,Phone,"I paid for the year and so far not seeing the perks of the paid version over the free. I also wish the multi week plans would just automatically continue. Unless I'm doing it wrong, I start the plan and on Friday it's completed. Then I manually have to go and select the next week."
3,Phone,"It would be really cool if all plans were free, or maybe at least 10in2 and autophagy but except that it's a great app for beginners because as I said not everything is free so you have to pay for more advanced plans"
3,Phone,"Wanted to 5 star this app, every reminder feature and information display is logical & helpful. However, the inability to continue a fast for a few hours when desired is frustrating. Maybe I'm missing something?"
3,Phone,"Nothing special. Free version is pretty basic, ads are a little obnoxious for an app with a premium option. Couldn't sync data to new phone, so I'll try out similar apps instead."
3,Phone,I'm confused. The photos displayed on the app to encourage you to install are not the photos on my app plus apart from the timer part what else is there? Am I missing something on the app. I paid for 6 months but surely it can't just be a timer. Can anyone advice?
3,Phone,"It's good, but I have to reset it everyday. It won't do the same hours for each day. I ended up accidentally deleting all my previous fasting record trying to find how to do it. Frustrating.."
3,Phone,Honestly I'm only on my 2nd day. I don't know why apps always ask you to rate them before you have a single clue. How much you like it or don't like it. But so far I like it.
3,Phone,I have the basic version and much of it works well. I enables me to track when I'm eating and when I'm fasting. I will fast longer than my usual 16 hours ( which is not offered by this app) but I don't believe frequent longer fasting is positive for most people. Every day it feels as though I have failed if I break my fast and eat. Prior to using this app I successfully lost 45 pounds over 18 months by fasting 16 hours per day. Now I'm feeling guilty for eating. Not healthy
3,Phone,"Why is it always running in the background? Push notifications would be sufficient for this app, but it is always running in the background with an icon in my task/notification bar. Im well aware that I should be eating at 1pm and fasting by 9pm..??"
3,Phone,Good but notifications aren't working. The bar at the top of notifications is cool but doesn't update or let you know when to stop/start fasting when other apps do this.
3,Phone,"I have just started using this app. I really like the way it is set out, but why does it keep changing my settings back to kg and fl oz. Every time I go into it I am changing to lbs and ml...it is driving me mad and may well end up with me deleting altogether!"
3,Phone,I like it. It does what it says. The ads are annoying. And the widget for hydration doesn't stay in the unit I change it to. I'm probably going to try another app.
3,Phone,The problem I have with this app is they don't create a plan for you at all as indicated. They ask how much you want to lose and at what level you want to fast/lose weight. Then they tell you they've created a plan for what you chose and to subscribe to see it. After paying you'll discover they didn't create any plan for you at all and you're on your own to choose which fasting plan you want- nothing tailored to you at all! Disappointing!
3,Phone,I subscribed to premium but it doesn't reflect on the app. I still see ads and can't access other features. Its sad because I have been using this for months already and what happened when I subscribed to premium? Kindly fix it.
3,Phone,"Too many annoying ads. Ok, we get it with the premium version, but you make your own app unusable without the premium version in this way. They're tons of other apps on the market."
3,Phone,"Good app, however it is highly geared towards women. Most all images are of women most all recommendations And guides are for women. Such as "" As a woman how to _____"" Definitely just kind of leaves men out. No real suggestions on how to handle intermittent fasting if you are a burly man or a skinny man... Not even to mention that it is incredibly important for weight loss and overall health for men to watch Muscle fatigue, muscle consumption, And the best ways to keep bulk and strength..."
3,Phone,"I gave 3 stars since I am confused about the time of fasting reflected in my record. I started fasting 5 days ago and I always complete my 12 hours of fasting but my record says that I just did fasting for 9 hours, 12 hours etc. I know I completed the 14 hours daily since the app notifies me whenever the time alloted for my fasting is done. Please enlighten me about this. It's not helping in motivating me. Thank you"
3,Phone,"From what I can see, the app is just a timer...with lots and lots of ads to get you to upgrade to their premium. No info provided without upgrade. I could do a timer on my phone's clock."
3,Phone,"Each time the app is opened, an ad appears, and most times you will be forced to listen before closing the ad. This very annoying. The tracking is fine, but I am removing the app."
3,Phone,"So far, so good, no issues. Do wish there were more fasting hour options"
3,Phone,Going with result oriented approach and will come back to rate 5 stars once I get the results.
3,Phone,I like it I really do only problem is I can't afford premium recipes ??
3,Phone,"Don't know what is happening but whenever i start the timer in night , And check in morning there is no timer started"
3,Phone,"The app overall is very nice, easy to use and flexible. However the water reminder cannot be switched off, it's really annoying!"
3,Phone,"While this app has some interesting information and features, it requires a paid subscription for more than basic function. It eats battery like crazy, and is not easy to use."
3,Phone,"Decent app, does the basics, but the ""recent fasts"" shows weird numbers. I fasted 12h, 16h, 16h, 24h and it shows 13.7h, 19.6h, 17.7h, 22h. It be nice if there was a website option to pair with the app."
3,Phone,"Not Automated. I would love for an alarm when fasting is about to begin, you can then accept to start at the scheduled time, or delay. Otherwise, it's good and easy to use."
3,Phone,Its basic but hard to use. I try setting it manually and it doesn't do what I input!! I upgraded & paid for 6 months and nothing changed from the basic free one?? I'm So confused and irritated!!!! I spent money on this app...for what???
3,Phone,"Very useful app, I just love it! Been doing my 72hrs fasting and I have lost quiet a significant amount of weight, very easy to use, I just dont like the adverts!"
3,Phone,"Too many Bugs. This app never works correctly. Keep saying I'm fasting 24 hrs after I've ended fasting period. I have to constantly manually changes my start and ending period. I was hoping the paid app would work properly, foolish me for buying this app. What is the refund policy?"
3,Phone,"I would have given this 4 stars, but the ads are so annoying, I have to close my app once to get past the Facebook ad and then open it again to get past it. I will uninstall if this continues."
3,Phone,"Great to use,it does not give alot of plans because some are on premium and you can only do beginners fasting and advanced , if you want intermediate you have to pay,I love the tips and triks that they give for fasting"
3,Phone,"Not bad. My only beef so far is the app is for whatever reason bad at telling time. For example if my fast started at 8pm and ends at 12pm the following day, it should be 16hr0min. However half of the time my fast will be 15hr59m. Not that it's a huge deal, but it throws my fast off by 1 minute later if I set it to 16hours manually when ending the fast. So I have to go back and edit the start time, but still 16 hours on the dot registers as 15:59. So I need to go edit the start time to 7:59."
3,Phone,"I find it difficult to set my preferences. I can't change when i start or end a fast with the custom setting. It's a bit fiddly. I am better off with a watch, really."
3,Phone,I really liked the app but did not enjoy or appreciate being bombarded with soft porn ads of half naked women. If this was supposed to inspire me to purchase the ad free version it failed...I simply uninstalled your app!
3,Phone,With the update an add pops up as soon as you open it. You have to wait for the option to skip. I didn't mind the adds before but this is too annoying to keep using the app
3,Phone,Would have given it a five stars but the ads are too much
3,Phone,"The app is great and easy to use, but there are too many ads.. I find these ads too annoying, especially the videos, so for that reason, I decided to uninstall it."
3,Phone,"Good app, but the widget is broken. When I start a fast and forget to activate the widget beforehand, it will show the wrong elapsed time. It should show an elapsed time based on what you input as your starting point, not when you activate the widget. My current fast has been ongoing for 15 hours, not 5 minutes."
3,Phone,"Very busy UI, lots going on with not a lot of substance. Pop up adverts are of junk food, not great considering it's a diet app. Other than that, does what it's meant to."
3,Phone,The insights use to be free and extremely helpful...I really liked that. Without the insights it really is...as one person stated...a glorified timer.
3,Phone,"Great app, so informative, tells you what fasting status you are at, however, this is draining my battery quicker than other apps. For the devs, if you can change it so it doesn't run constantly and drain battery I will be willing to download again. Thanks."
3,Phone,"Not bad for single day fasting, but it refuses to keep me on the weekly plans. It's like it just deletes that moment I was like ""yeah, I do want to fast for 16hrs a day off the foreseeable future."" It looks nice and is educational though."
3,Phone,"I just paid for the premium subscription..however once I did, I wasn't truly satisfied, don't believe it's worth the money. I can't figure out how to cancel the subscription. I've looked everywhere in the app and there is no way to end subscription from the app. Can someone please explain this and how I can?"
3,Phone,Very good for keeping on track and easy to use. Would be nice if there was trial for the premium or I little bit more free modes or content. 3/5 is fair with that many ads lol
3,Phone,"A bit confuse with the plan, for beginning should have suggestion. And, I understand free apps have ads, but it TOO MUCH ads. Everything I click, the ads come out. It so ignored."
3,Phone,"Loved this app, I've been using it for 3 months but now it won't update its dates and times so I have been unable to accurately record and track my fasting time and eating periods. It still has the date from 2 days ago and nothing further."
3,Phone,"I've used this app for a while. But now when I use it the Ads are very annoying. They pop up every 10 seconds. I use to like the app before. It had more features, but now it's just annoying."
3,Phone,It's an okay app. I like how friendly it is. It's very easy to work. I just wish it had a notification (with sound) that tells me my fasting is ending and when it starts.
3,Phone,"It's helpful for keeping track of hours & water intake, but the diet suggestions (at least for me) were unsustainable and unrealistic, as I could not tailor it to my food allergy & blood sugar restrictions."
3,Phone,Great app except you have to manually reset your plan every week and it's really annoying also there are a bunch of ads. There are othere apps that don't have these down sides.
3,Phone,Is an ok app. I've been using this alongside another fasting app. There are too many ads. The app is too basic to entice me to want to pay $2.99 to get rid of the ads.
3,Phone,3 star only because theres no edit to adjust the time. I used to have The other fasting app and I can edit and move the time. This app no you can't! I purchase 1 month subscription and that's it I'm out!
3,Phone,"The app itself works fine, more than fine actually. My only issue is with the ads, more specifically, the amount of them. There's way to many ads."
3,Phone,"Good app, but too many ads and only half the options are free. It's handy and very informative and educational, but also a bit annoying with the money grubbing."
3,Phone,"1st day seems overall easy use. Pet pev on this app is the fact it only rates your weight success based on BMI which is a completely inaccurate form of weight measurement expecially for high muscle mass individuals like me. BMI hasnt been accurate for me since long before highschool when i 1st started working out. It would be nice to at least be able to disable the BMI from being seen. Or if possible have a more accurate way to track my fat level like body fat percentage, even manual% entry."
3,Phone,"Moderately good. Unless I missed it, there's no option to correct entry for fasting and feeding times. No way to correct a whoops entry."
3,Phone,"It's good, but there doesn't seem to be a way to set a fasting timer that runs automatically. It seems you have to manually start/stop the timer."
3,Phone,I like the app but it asks me to choose a fasting plan and enter my times every day. It's really annoying that it isn't remembering the fasting and times that I've chosen.
3,Phone,"I'm not sure how this works. Also the hydrate, fast and eat notifications disappear after dinner time and only comes back when I open the app."
3,Phone,Cool app but I'm not sure if fasting actually helps. I'm recording my natural fasting patterns which seem to be around 13-16h w/o food per day over this first week. That's higher than recomended I think but that's just how my body works But my weight continues to maintain or fluctuate 2-3 pounds up or down. I never actually lose weight so I don't think fasting actually works. I'm reading everywhere that your body actually holds onto fat if you don't eat so isn't this abit counter productive?
3,Phone,Way too many ads!! Every time you open the app ads start popping up. Have to go to your restart back button to get the app to open and even then ads keep popping up. Frustrating app.
3,Phone,"I like the app but I thought once you set a fasting time it would automatically do it everyday. When I logged on this morning it asked if I wanted to start another fast. So instead of saying I'm in a fast right now, it's telling me when my next one starts."
3,Phone,"It's a great app, except that it has some false misleading information. It claims that your body will only start to break down amino acids and convert them into energy after 3 days of fasting where in fact that starts happening after the 24h mark, so if you fast for longer than 24h just know that the weight you're going to lose from there is from your muscle mass, not fat. Also, the water reminder is annoying, I personally can drink up to 1L at one sit, I don't need a reminder every hour"
3,Phone,This app starts off fantastic and free for weeks and sets one off on a good path but then sadly stutters and stops being effective automatically. Perhaps to encourage a pay plan. I just add the hours to my last evening meal if my last bite is 8pm and I am 16/8 8pm to 8am is 12 hours plus 4 more hours is noon. I put that in my phone timer and have ZERO food until that timer goes off. My eating window begins at the timer with a banana. Nice not to think about food.
3,Phone,Great app. I love the details on hourly zones. I understand the ads are required but they seem a little excessive. Just my opinion.
3,Phone,"I like how the app lets me know what phase I am in, and love the reminders. Biggest downside is, I am not one who carries their phone everywhere. Would be a 5 star app, if i could connect the reminders to my Samsung watch."
3,Phone,"What is premium? What new things are offered on a monthly basis that justifies a monthly charge? I dont understand the business model, its a glorified timer, how is it not just 1 payment and you own it. Why is it a monthly subscription??"
3,Phone,I've been intermittent fasting for 7 days straight. Yet it says I've completed one day. It doesn't seem to track. Only counts down to your next deadline.
3,Phone,"Really good app, only letdown is I can't find a way to start the app automatically after a phone reboot so have to manually open the app to get reminders."
3,Phone,Not sure how i feel about it. I dont like how it resets after every fast and I have to constantly pick a plan. It throws me off.
3,Phone,"The Covid snippet in the ""immune cells regenerate"" section is absolutely ridiculous and out of place. You really should consider removing that. Otherwise, the app is decent to track a fast."
3,Phone,Great except for the ads
3,Phone,"I installed this app, and I found.it really hard to navigate and I couldn't understand the custom thing. I put it in to start fasting at 12pm and it was saying I had already fasted for 9 hours, which makes no sense because I just downloaded this app-"
3,Phone,"This app added water tracker and it's very useful. It would be great if there is edit function as in ""Water Drink Reminder"" app. I need to update my water tracker for yesterday."
3,Phone,Seems OK but I tried to start a new plan and it said I'm currently fasting and to end it however my app says I'm in my eating window. There was another bug where the date was wrong when trying to manually change the dates
3,Phone,This app is hard to navigate. It doesn't explain how to start times or end early or extend fasted time. Not much advise or help to find on app. I might look for a different one.
3,Phone,The premium version is supposed to come with recipes but there are none. I have clicked everywhere. Really expensive app for that you get. My wife had a free app with the same features. Blah.
3,Phone,"Seems helpful enough, but I'm going to set a daily alarm and not eat after the alarm goes off instead. Thanks for the idea."
3,Phone,I have paid a yearly subscribtion but it billing me every month for 17.9 p. ?? I have sent the evident to the feedback and got an answer that it might be monthly payment ... I again sent the evident that it was written 'yearly' by email. Please answer me.
3,Phone,"It is what it is, a tracker, so you pretty much have to reset it after each fast but it help you track your fasting and feeding period"
3,Phone,Love the fasting stages. BUT this app isn't very user friendly. I am doing 36 hour fasts 3x per week. But it won't allow me to add a fasting time from now (8pm) till midnight because I already fasted from midnight last night to 6 am. Bit annoying and I wish I hadn't paid for it because there are better apps out there.
3,Phone,"App seems decent, but I do not support the subscription based service model for software. Sorry, but I have too many services now that want me to make regular payments in perpetuity."
3,Phone,The app itself is great but... I paid for 6 months of premium hoping it would bring me more features but it didn't. I am also still getting ads come through... So what has my 10 pound paid for exactly?
3,Phone,I dislike that it only tracks water. Other apps will allow you to enter beverages and adjust intake accordingly. Meal plans are ridiculous. Like half grapefruit and boiled eggs.
3,Phone,"I've been using for about a week now and like the simplicity but I'm confused about the hours it's showing. I've been doing 8:16 and haven't cut more than 1 fast short (and even that only by a few minutes) but I've got days that show I fasted for under 16 hours. Am I doing something wrong, or is the app?"
3,Phone,There is something wrong with the app. I can no longer choose Today to end my fast. I can choose yesterday and the days before but not today. It's been happening for about 4 days. Super disappointed.
3,Phone,Just downloaded the app on my android and on my wife's iPhone. Why is it different for the iPhone? It says after 7 days it will cost $39 per year? Wth? It didn't give me this obstacle on my android. I just emailed the developer so hopefully there's a work around and then I can update the rating.
3,Phone,It keeps me disciplined and helps me prolong my fasting.. however.. Creepy add to get paid for vaccinating keeps popping up... Also.. monthly/annual payments to get full access put a bad taste in my mouth... Will be trying another app
3,Phone,"Premium monthly subscription to read articles about weight, some plans need premium, some gadgets etc, Its kinda hard to learn how to fast and what you can and cant eat when they want 4 dollars to tell you some stuff you can google. Like ""dont drink milk"""
3,Phone,This would be great if it wasn't so glitchy. Doesn't register when I stop or start fasting and there's no way to program that effectively afterwards. Uninstalled.
3,Phone,"App is good for tracking IF progress, the ads have been slowly increasing. Getting close to deleting and switching to another app."
3,Phone,"If I was to rate the app for how well it is made I'd give it 5 stars, but my dear god. Ads upon ads upon ads and then some. Every 5th click on the app is an ad for the love of god."
3,Phone,"It's good for beginners. I was looking for something like advanced because I do 24 hour fasting. I hope there's also 24, 28, 32, 36 hours and so on because I want to challenge myself to fast longer"
3,Phone,"Main reading should show days as well as hours and minutes, not just hours, if im in my 14th day fast and it shows only hours...why would i want to waste my time trying to convert into days? Id like to see it on the screen, Days large font, and next to it small font of hours and seconds"
3,Phone,"When I edit my fasting from the current day, it sets it to yesterday with no option to put it back to today. Other than that I really liked the app til I got this bug."
3,Phone,"I bought premium, made no difference....I click on my premium and only tells me difference between premium and non. I still have the same fasting patterns....I'll rate 5 star once I see the actual benefits of premium"
3,Phone,"Does it not let you choose what type of diet you have? I paid for a year plan, I'm vegan, and everything I see has meat or dairy in it. So the ""meal"" option doesn't really do me any good. I'm a bit disappointed."
3,Phone,I set it for 18-6 with my own hours but once the fast is over it just keeps going with the fasting time. Would have been great if it worked right.
3,Phone,"I should be able to set the ""end time"" of my fast during custom fasting. I can see other users have also recommended that, please add that feature."
3,Phone,"I'm not getting reminders for my fast. I have it set up, and I am getting water reminders. Would be a great app if I could get reminders."
3,Phone,I was enjoying the app until it became very obvious that I was being hijacked by ads like they're going out of fashion! I am unsubscribing as it is just getting too much now.
3,Phone,I liked this app but uninstalled it. Why? Cos the rolling drop down selection just takes too much time to select as it keeps rolling instead of stopping. Should just give option to key in the info instead.
3,Phone,"One of the best fasting apps I've ever tried, but also too much ads whenever i press anywhere an ad got to pop up which is very annoying, I hope they improve this"
3,Phone,"I just downloaded the app this week, but started my intermittent fasting last week. I have no idea how to enter my last week fastinf time. Help please. Thank you."
3,Phone,"App is great. However, I've been using this app for 4 months now, but all my tracked data suddenly disappeared yesterday for no reason at all."
3,Phone,"The app itself is ok, but it has forced ads.... Ugh. I like that it connects to Google health, but having to watch ads is not worth it to me. Uninstalled."
3,Phone,I bought a new phone and none of my fasting data transferred. There is no link to contact. You can send suggestions but no way to ask a question.
3,Phone,"Liking the app but i can not seem to find a place to modify my payment, cancel my subscription, or get contact info. This is concerning to me."
3,Phone,Doesn't save edits to fasting end time. Can't work with that. Not everyone watches their phone every second of the day. Rest seems okay.
3,Phone,I really like this app except I paid for a 6 month plan and all that does is remove the ads?! Is there something I'm missing? What are the benefits of paying a subscription?
3,Phone,Decent app. I dont like that under recent fasting the fasting times are incorrect... even if I've done a 20 hour fast it only shows 13 ect.
3,Phone,I have a problem that i can't change the end time of fasting once I start a plan. The only reason I keep this app is the fasting level.
3,Phone,No fasting widget BUT developer seems to care about improving the app and the layout is very aesthetically pleasing overall.
3,Phone,"I liked it, but there are now a whole lot more ads, had to stop using it. Edit: I get it, but maybe the ads can beat bar at the bottom?"
3,Phone,My wife is not paying for the premium service and has a water tracker plus widget and I am paying for premium service and I do not have this feature. Not sure why?
3,Phone,"I used to love this app, and I still do, but the long unskippable ad every time I open the app is too annoying."
3,Phone,"I completed a 16 hour fast today, but it didn't register....Please fix this! It was the longest fast I ever completed, yet it didn't ""count"" so frustrating -_-"
3,Phone,"Just starting this, I have always been thin sometimes too thin. After years of trying to regulate my weight I did it and have been on the high side of a normal BMI for almost 8 yrs. Ate whatever I wanted. THEN quarantine ( lock down hit) sat in house ate and ate and ate an incredible amount of food. After 10 months I have gained 7 lbs by doing this and now am in overweight category. I do not exercise naturally energetic but that has been limited. So I want to lose what I have gained plus some"
3,Phone,I was loving this app on my old phone. Now on android 11 and can no longer see the weekly fasting schedule which was really helpful. The app seems to be hiding from me when my fasting begins and ends?
3,Phone,"No way to edit the weekly fasting plan so that: 1) a day has 24h fasting, 2) a day has more than 2 intervals. The default plans do have those kinds of timings."
3,Phone,Was great until the bombarded of advertising. A few here and there but too much is a call for me to delete and go to another. Was nice while it lasted.
3,Phone,It shows different achieved fasting times for a single day in different reportings. I've sent 2 emails already to ask about it and never got a reply.
3,Phone,The app is great the reason for 3 stars is that I loss my data one week into fasting...I have to start over die to phone crashing.
3,Phone,"It's alright ig. The ads are kinda mean though, I hit the start fasting button and it showed a Door Dash ad."
3,Phone,"Could be really good, but it is non stop ads. There are much better choices available. Sorry, uninstalling."
3,Phone,"I've selected ml instead of fl oz to track my water intake, and lbs instead of kg to track my weight. For some reason, it keeps switching me back multiple times a day. ?? Please help!"
3,Phone,"Can change the time like clock... Eat time simple meal suggestions pls. Cuz I feel pay for nothing and my friends say just using alarm phone better then this app..and  for refund.  System info(App v1.0.6A5, Model ELE-L29, OS v10, Screen 1080x2139, en _ , GMT+08:00) Also... Please do some to your notification."
3,Phone,"Lagged my phone a lot. Random ads were kinda annoying too. If you have a subscription service, then why do you need ads on top of that?"
3,Phone,"The app is reliable and fairly easy to use, but the amount and disruptiveness of ads is just a tad bit much."
3,Phone,"It's actually a good fasting app, but I find the notifications and badges annoying. I wanted something more simple, and this app wasn't for me."
3,Phone,"I liked it at first but when I was starting to adjust my eating time so that I could be flexible with it, it wouldn't adjust the way I want it to."
3,Phone,"Not sure. I paid the subscription, but I haven't lost any weight. I've had better free apps and I can't figure out how to get a refund."
3,Phone,Not everyone take 3meals per day. The application gives fixed number of meals. I think it would be best if you could set the numver of meals you take
3,Phone,I like your app so far but there is a small problem with it. Those that follow a ketogenic lifestyle remain in a ketosis state. We don't have glycogen stores to burn through after each meal because we eat very little carbs so when we begin fasting after our last meal our body does not have to burn through glycogen stored up to begin fat burning. Our body burns up the food we've eaten then goes right back into fat burning. The timeliness you give don't reflect that. Keto adjustment options?
3,Phone,"i started using this app 2 days ago and its kinda good, but now the app getting slow, i already tried to uninstall and install it again but nothing changed, its still slow, can you fix it? its a good app tbh"
3,Phone,"Nice graphs, but the more relevant functions besides a dumb timer are all hiden behind subscriptions. No, than you."
3,Phone,Difficult to set start/stopped times after a few hours. Forget to update & struggle with settings.
3,Phone,i have joined this app and have set up the timers to notify me the start and finish of fasting but i get no notification also can this be connected to fitbit .
3,Phone,Hi this is a good app but it automaticly took 20.99 from my account last week .i understand how to stop this happening next year but i have NOT recieved the premium yet .i would like a refund of my 20.99 please ..
3,Phone,"Its almost perfect, besides from it lacks of alarm, like for example, if user has done her fasting he/she should have received a notification that her fasting is done. right?"
3,Phone,"I paid for the full year, but last week when in the app it says I don't have the premium anymore. I liked the app which is why I paid for the full year. Please help"
3,Phone,"Good app, but too many ads. Also what's the point having continuous Zomato and swiggy (food delivery ads for People outside india) ads in a fasting app ??"
3,Phone,Is it a good app meh It's a timer that cost money for tips why do that when you could just use paper to write start and finish times And Google tips on what to eat and not eat when fasting
3,Phone,New notification design is questionable at best. I enjoyed the old colourful display in the notifications.
3,Phone,"I no longer use the app hence would like to cancel my subscription. I can not find where exactly to cancel, please help."
3,Phone,Works great until I forget to log my fasting end time . . App won't allow you to enter an earlier time if for example you forgot to end fasting until an hour after breakfast
3,Phone,The app was great but now you can't change the time as easily on a daily basis if your window varies.
